userId,userSessionId,teamLevel,platformType,count_gameclicks,count_hits,count_buyId,avg_price,hit_precision
2177,16200,5,iphone,99,12,1,20,12.12121212
1142,16201,5,iphone,122,10,NULL,NULL,8.196721311
1282,16202,5,android,112,9,NULL,NULL,8.035714286
417,16203,5,android,107,12,1,10,11.21495327
2078,16204,5,windows,105,15,NULL,NULL,14.28571429
2230,16205,5,android,106,14,1,20,13.20754717
252,16206,5,iphone,120,14,NULL,NULL,11.66666667
956,16207,5,iphone,114,18,NULL,NULL,15.78947368
1489,16208,5,iphone,125,11,NULL,NULL,8.8
1966,16209,5,iphone,174,21,NULL,NULL,12.06896552
1535,16210,5,iphone,162,18,1,20,11.11111111
239,16211,5,iphone,63,7,1,10,11.11111111
1206,16212,5,android,175,19,NULL,NULL,10.85714286
352,16213,5,iphone,157,18,1,20,11.46496815
896,16214,5,windows,180,25,NULL,NULL,13.88888889
741,16215,5,android,193,28,NULL,NULL,14.50777202
819,16216,5,iphone,84,9,1,10,10.71428571
1756,16217,5,android,106,10,1,3,9.433962264
2120,16218,5,iphone,98,12,NULL,NULL,12.24489796
1640,16219,5,iphone,93,8,3,15,8.602150538
209,16220,5,mac,98,10,NULL,NULL,10.20408163
649,16221,5,linux,94,8,1,1,8.510638298
630,16222,5,iphone,95,8,NULL,NULL,8.421052632
437,16223,5,iphone,99,12,NULL,NULL,12.12121212
412,16224,5,iphone,100,15,1,20,15
1256,16225,5,iphone,101,12,NULL,NULL,11.88118812
1522,16226,5,android,89,11,2,3,12.35955056
1609,16227,5,windows,98,13,4,1,13.26530612
9,16228,5,iphone,98,8,2,15,8.163265306
1103,16229,5,android,104,6,4,2.5,5.769230769
2368,16230,5,iphone,102,10,NULL,NULL,9.803921569
2263,16231,5,iphone,82,9,NULL,NULL,10.97560976
1,16232,5,android,83,13,NULL,NULL,15.6626506
2197,16233,5,iphone,102,10,NULL,NULL,9.803921569
184,16234,5,iphone,100,16,NULL,NULL,16
2212,16235,5,android,102,16,NULL,NULL,15.68627451
2032,16236,5,windows,91,8,2,2,8.791208791
97,16237,5,android,101,12,1,3,11.88118812
1804,16238,5,iphone,115,14,2,10,12.17391304
277,16239,5,iphone,91,11,1,5,12.08791209
1744,16240,5,linux,110,12,1,1,10.90909091
2278,16241,5,android,90,10,1,3,11.11111111
1793,16242,5,android,113,9,2,4,7.96460177
2306,16243,5,android,98,12,NULL,NULL,12.24489796
2252,16244,5,iphone,104,10,NULL,NULL,9.615384615
2092,16245,5,iphone,106,11,NULL,NULL,10.37735849
1199,16246,5,iphone,95,11,NULL,NULL,11.57894737
1684,16247,5,iphone,114,15,NULL,NULL,13.15789474
1630,16248,5,iphone,108,16,NULL,NULL,14.81481481
947,16249,5,windows,93,11,NULL,NULL,11.82795699
1498,16250,5,linux,98,12,NULL,NULL,12.24489796
703,16251,5,android,109,13,NULL,NULL,11.9266055
555,16252,5,android,100,17,NULL,NULL,17
1674,16253,4,android,208,20,NULL,NULL,9.615384615
2151,16254,4,android,199,22,NULL,NULL,11.05527638
2289,16255,4,iphone,235,24,NULL,NULL,10.21276596
1657,16256,4,android,208,23,2,3,11.05769231
767,16270,5,android,49,3,NULL,NULL,6.12244898
2088,16271,5,android,106,14,NULL,NULL,13.20754717
1809,16343,3,android,481,45,1,3,9.355509356
1730,16344,3,android,516,55,1,2,10.65891473
926,16355,5,android,63,10,1,2,15.87301587
1919,16356,4,android,11,2,NULL,NULL,18.18181818
1018,16364,3,windows,210,15,NULL,NULL,7.142857143
1701,16365,3,windows,238,37,NULL,NULL,15.54621849
38,16366,3,iphone,201,21,NULL,NULL,10.44776119
1097,16380,2,iphone,375,37,NULL,NULL,9.866666667
1384,16411,5,android,106,10,NULL,NULL,9.433962264
508,16412,5,android,113,16,NULL,NULL,14.15929204
719,16446,5,mac,123,10,NULL,NULL,8.130081301
1719,16447,4,windows,195,20,1,3,10.25641026
1612,16480,5,android,83,7,NULL,NULL,8.43373494
1306,16481,3,android,87,8,NULL,NULL,9.195402299
1868,16495,2,iphone,63,5,NULL,NULL,7.936507937
754,16514,5,android,192,18,1,3,9.375
1615,16515,5,android,177,19,2,2.5,10.73446328
2209,16516,5,android,185,13,1,3,7.027027027
1909,16517,5,android,195,15,NULL,NULL,7.692307692
73,16518,5,iphone,186,20,NULL,NULL,10.75268817
1919,16519,5,android,208,27,NULL,NULL,12.98076923
2356,16520,3,android,798,83,NULL,NULL,10.40100251
46,16534,3,windows,227,27,NULL,NULL,11.89427313
717,16560,5,windows,112,12,1,1,10.71428571
922,16569,3,iphone,381,48,NULL,NULL,12.5984252
1502,16570,3,iphone,390,42,NULL,NULL,10.76923077
1911,16581,4,linux,329,41,1,1,12.46200608
1517,16582,2,windows,65,8,NULL,NULL,12.30769231
10,16583,1,linux,561,64,3,1,11.40819964
256,16607,1,android,444,57,NULL,NULL,12.83783784
1146,16663,3,mac,201,19,NULL,NULL,9.452736318
1884,16664,3,android,234,23,NULL,NULL,9.829059829
2182,16665,3,windows,183,26,1,3,14.20765027
397,16666,3,iphone,208,32,2,15,15.38461538
2244,16676,5,iphone,93,13,3,11.67,13.97849462
2129,16701,5,iphone,109,9,NULL,NULL,8.256880734
2227,16702,5,iphone,104,11,2,11.5,10.57692308
1090,16703,3,iphone,163,20,NULL,NULL,12.26993865
1734,16712,3,android,304,32,NULL,NULL,10.52631579
1051,16713,3,iphone,331,34,NULL,NULL,10.27190332
150,16714,3,iphone,294,34,NULL,NULL,11.56462585
689,16721,5,android,117,10,NULL,NULL,8.547008547
861,16764,5,linux,56,7,NULL,NULL,12.5
1422,16765,4,android,62,8,NULL,NULL,12.90322581
709,16795,4,android,421,35,NULL,NULL,8.313539192
1563,16796,4,iphone,470,44,1,5,9.361702128
1003,16807,5,windows,116,12,NULL,NULL,10.34482759
966,16825,2,iphone,147,14,NULL,NULL,9.523809524
800,16826,2,windows,142,12,NULL,NULL,8.450704225
1249,16827,4,windows,349,44,1,1,12.60744986
973,16828,4,iphone,310,39,1,20,12.58064516
191,16855,4,android,66,6,NULL,NULL,9.090909091
1823,16856,2,iphone,153,24,NULL,NULL,15.68627451
1068,16857,1,linux,31,5,NULL,NULL,16.12903226
339,16883,5,android,148,21,NULL,NULL,14.18918919
726,16884,5,iphone,113,12,2,15,10.61946903
1547,16892,3,iphone,269,26,NULL,NULL,9.665427509
1830,16893,3,iphone,315,33,NULL,NULL,10.47619048
66,16894,3,android,279,35,NULL,NULL,12.54480287
1071,16907,5,android,53,9,NULL,NULL,16.98113208
2067,16951,5,android,101,13,NULL,NULL,12.87128713
1537,16952,1,android,42,7,NULL,NULL,16.66666667
1634,16980,3,iphone,523,49,NULL,NULL,9.369024857
1190,16981,3,iphone,486,51,1,20,10.49382716
2128,17017,3,android,412,41,1,3,9.951456311
1517,17018,3,windows,427,36,NULL,NULL,8.430913349
911,17037,3,android,837,93,NULL,NULL,11.11111111
409,17044,5,iphone,104,5,NULL,NULL,4.807692308
2106,17065,3,iphone,135,14,NULL,NULL,10.37037037
784,17156,3,android,318,28,NULL,NULL,8.805031447
1527,17157,3,windows,298,35,1,1,11.74496644
1868,17158,3,iphone,302,30,NULL,NULL,9.933774834
1644,17165,5,android,96,10,NULL,NULL,10.41666667
305,17205,5,android,41,4,1,3,9.756097561
1087,17236,2,mac,120,14,NULL,NULL,11.66666667
923,17237,2,android,135,17,2,4,12.59259259
1477,17258,2,iphone,688,81,2,5,11.77325581
971,17326,2,android,188,21,NULL,NULL,11.17021277
1298,17327,2,iphone,201,16,NULL,NULL,7.960199005
1068,17328,2,linux,182,21,NULL,NULL,11.53846154
168,17329,2,iphone,214,29,NULL,NULL,13.55140187
1141,17330,2,android,219,21,NULL,NULL,9.589041096
1537,17331,2,android,227,27,NULL,NULL,11.89427313
1121,17425,5,iphone,78,10,NULL,NULL,12.82051282
1528,17483,5,iphone,101,14,NULL,NULL,13.86138614
1495,17484,5,iphone,145,16,3,11.67,11.03448276
296,17485,4,android,172,14,NULL,NULL,8.139534884
1803,17529,2,iphone,481,53,1,20,11.01871102
436,17557,5,android,523,70,NULL,NULL,13.38432122
2255,17558,5,android,523,48,NULL,NULL,9.177820268
1418,17559,5,linux,767,73,NULL,NULL,9.517601043
897,17560,5,android,756,71,NULL,NULL,9.391534392
1403,17569,5,iphone,80,12,2,15,15
2256,17600,3,android,418,44,NULL,NULL,10.52631579
461,17601,3,iphone,461,49,NULL,NULL,10.62906725
2307,17602,5,iphone,250,24,NULL,NULL,9.6
1759,17603,5,iphone,291,40,NULL,NULL,13.74570447
23,17604,5,android,263,20,NULL,NULL,7.604562738
2142,17605,5,android,284,43,2,3,15.14084507
720,17615,5,windows,108,7,NULL,NULL,6.481481481
2073,17646,5,android,46,5,1,3,10.86956522
1289,17647,5,iphone,72,3,NULL,NULL,4.166666667
356,17648,4,iphone,270,38,NULL,NULL,14.07407407
395,17649,3,windows,189,17,NULL,NULL,8.994708995
2043,17650,2,android,151,23,NULL,NULL,15.23178808
604,17678,4,linux,265,31,NULL,NULL,11.69811321
1944,17679,4,android,264,23,NULL,NULL,8.712121212
498,17680,4,android,296,35,NULL,NULL,11.82432432
1306,17681,4,android,268,31,NULL,NULL,11.56716418
944,17716,5,android,25,2,NULL,NULL,8
1148,17746,5,windows,61,7,NULL,NULL,11.47540984
2031,17761,2,iphone,867,81,NULL,NULL,9.342560554
1140,17804,1,android,111,7,NULL,NULL,6.306306306
1915,17822,4,iphone,211,33,NULL,NULL,15.63981043
1500,17823,4,android,207,24,NULL,NULL,11.5942029
2344,17824,4,android,204,24,NULL,NULL,11.76470588
1837,17825,4,iphone,211,23,1,10,10.90047393
1946,17826,4,android,195,16,NULL,NULL,8.205128205
902,17837,5,android,56,4,NULL,NULL,7.142857143
1000,17853,4,iphone,685,78,1,20,11.38686131
584,17860,5,android,86,16,NULL,NULL,18.60465116
1024,17880,5,iphone,79,8,NULL,NULL,10.12658228
1509,17881,5,mac,19,3,NULL,NULL,15.78947368
2190,17882,5,windows,56,3,2,3,5.357142857
1760,17932,3,android,12,1,1,3,8.333333333
1581,17964,3,android,212,23,2,11.5,10.8490566
399,18013,4,android,524,61,NULL,NULL,11.64122137
1760,18014,4,android,513,60,1,5,11.69590643
2259,18027,1,linux,455,44,NULL,NULL,9.67032967
977,18066,4,iphone,222,34,1,10,15.31531532
2343,18110,3,android,331,34,2,4,10.27190332
605,18111,3,android,317,31,NULL,NULL,9.779179811
1548,18166,5,android,82,7,1,2,8.536585366
531,18167,2,android,289,28,NULL,NULL,9.688581315
375,18185,3,iphone,852,89,NULL,NULL,10.44600939
333,18262,5,iphone,94,8,NULL,NULL,8.510638298
322,18283,5,iphone,106,13,NULL,NULL,12.26415094
1820,18284,5,iphone,63,6,NULL,NULL,9.523809524
1577,18285,1,iphone,288,27,NULL,NULL,9.375
1584,18312,5,windows,88,8,NULL,NULL,9.090909091
1337,18330,5,windows,51,7,NULL,NULL,13.7254902
1681,18365,4,mac,1,0,NULL,NULL,0
16,18366,2,iphone,23,1,NULL,NULL,4.347826087
1016,18371,5,windows,135,13,NULL,NULL,9.62962963
855,18372,5,iphone,128,21,NULL,NULL,16.40625
2267,18373,5,linux,125,14,NULL,NULL,11.2
2081,18374,5,android,132,12,2,11.5,9.090909091
388,18375,5,iphone,139,14,2,15,10.07194245
1422,18376,5,android,131,17,1,3,12.97709924
191,18377,5,android,134,20,NULL,NULL,14.92537313
1681,18378,5,mac,128,15,2,3,11.71875
10,18403,2,linux,764,81,1,1,10.60209424
2269,18410,1,windows,587,64,NULL,NULL,10.90289608
256,18419,2,android,406,41,1,3,10.09852217
1140,18420,2,android,443,40,NULL,NULL,9.029345372
756,18432,5,android,50,5,NULL,NULL,10
1676,18433,2,windows,101,4,NULL,NULL,3.96039604
730,18504,3,windows,288,28,NULL,NULL,9.722222222
1097,18505,3,iphone,270,19,2,20,7.037037037
16,18506,3,iphone,270,27,NULL,NULL,10
2254,18514,5,android,137,16,1,3,11.67883212
1925,18529,3,android,143,16,NULL,NULL,11.18881119
668,18537,4,linux,61,12,NULL,NULL,19.67213115
1811,18582,5,iphone,28,4,1,10,14.28571429
37,18583,5,windows,212,17,NULL,NULL,8.018867925
1210,18604,3,iphone,72,10,1,5,13.88888889
1936,18605,3,android,110,6,NULL,NULL,5.454545455
180,18661,5,android,70,7,NULL,NULL,10
1079,18688,5,android,134,14,NULL,NULL,10.44776119
765,18704,5,iphone,39,5,1,10,12.82051282
715,18754,5,iphone,23,2,NULL,NULL,8.695652174
2000,18852,5,android,26,2,NULL,NULL,7.692307692
985,18903,5,android,9,0,NULL,NULL,0
969,18943,5,iphone,41,4,1,20,9.756097561
2293,18992,5,iphone,327,27,1,5,8.256880734
1019,18993,5,windows,348,38,2,1,10.91954023
296,18994,5,android,336,51,NULL,NULL,15.17857143
1111,18995,4,android,330,35,NULL,NULL,10.60606061
832,18996,4,iphone,305,37,NULL,NULL,12.13114754
1090,18997,4,iphone,280,26,NULL,NULL,9.285714286
2106,18998,4,iphone,319,23,NULL,NULL,7.210031348
420,19008,5,windows,48,6,1,3,12.5
418,19009,1,iphone,108,16,NULL,NULL,14.81481481
1317,19031,5,android,550,72,NULL,NULL,13.09090909
1911,19032,5,linux,576,52,1,1,9.027777778
1376,19039,5,windows,50,3,NULL,NULL,6
738,19040,4,iphone,106,8,NULL,NULL,7.547169811
1355,19052,4,android,294,34,NULL,NULL,11.56462585
206,19053,2,android,3,0,NULL,NULL,0
286,19074,5,iphone,39,1,1,5,2.564102564
966,19138,3,iphone,138,18,NULL,NULL,13.04347826
800,19139,3,windows,163,15,NULL,NULL,9.202453988
1823,19140,3,iphone,130,19,NULL,NULL,14.61538462
1087,19141,3,mac,117,12,1,3,10.25641026
923,19142,3,android,113,15,NULL,NULL,13.27433628
206,19143,3,android,125,10,NULL,NULL,8
1953,19190,5,windows,42,4,NULL,NULL,9.523809524
1484,19191,5,android,30,3,NULL,NULL,10
2295,19209,3,linux,174,18,NULL,NULL,10.34482759
1809,19239,4,android,388,50,1,3,12.88659794
1730,19240,4,android,361,33,2,3,9.141274238
1018,19281,4,windows,288,31,NULL,NULL,10.76388889
1701,19282,4,windows,249,35,NULL,NULL,14.0562249
38,19283,4,iphone,292,30,NULL,NULL,10.2739726
46,19284,4,windows,266,25,NULL,NULL,9.398496241
497,19309,5,android,30,1,NULL,NULL,3.333333333
1267,19310,3,iphone,19,1,NULL,NULL,5.263157895
2361,19358,5,iphone,14,2,1,10,14.28571429
2012,19359,3,windows,134,17,NULL,NULL,12.68656716
1667,19429,5,iphone,60,6,NULL,NULL,10
1468,19430,3,iphone,58,6,NULL,NULL,10.34482759
2356,19467,4,android,1207,121,NULL,NULL,10.02485501
392,19477,5,android,209,26,NULL,NULL,12.44019139
922,19509,4,iphone,292,34,NULL,NULL,11.64383562
1502,19510,4,iphone,313,28,NULL,NULL,8.945686901
1210,19511,4,iphone,333,38,2,7.5,11.41141141
366,19537,5,android,37,2,NULL,NULL,5.405405405
1044,19578,1,iphone,281,31,2,7.5,11.03202847
1146,19599,4,mac,279,32,2,3.5,11.46953405
1884,19600,4,android,274,27,NULL,NULL,9.854014599
2182,19601,4,windows,271,24,NULL,NULL,8.856088561
397,19602,4,iphone,287,38,NULL,NULL,13.24041812
472,19611,5,android,15,0,NULL,NULL,0
1841,19612,5,mac,59,5,NULL,NULL,8.474576271
186,19613,4,android,301,33,NULL,NULL,10.96345515
290,19656,1,linux,21,4,NULL,NULL,19.04761905
1734,19693,4,android,404,41,2,3,10.14851485
1051,19694,4,iphone,145,15,NULL,NULL,10.34482759
150,19695,4,iphone,419,35,NULL,NULL,8.353221957
1477,19696,3,iphone,925,100,2,15,10.81081081
161,19706,3,windows,59,7,NULL,NULL,11.86440678
2365,19742,3,windows,109,11,1,1,10.09174312
1125,19743,1,android,293,33,1,3,11.26279863
168,19750,3,iphone,225,27,NULL,NULL,12
1141,19751,3,android,235,25,NULL,NULL,10.63829787
1537,19752,3,android,197,29,1,2,14.72081218
1676,19753,3,windows,235,18,NULL,NULL,7.659574468
971,19754,3,android,213,18,NULL,NULL,8.450704225
1298,19755,3,iphone,211,21,NULL,NULL,9.952606635
1068,19756,3,linux,205,23,NULL,NULL,11.2195122
2043,19757,3,android,194,22,NULL,NULL,11.34020619
2275,19800,5,linux,37,7,NULL,NULL,18.91891892
1933,19801,5,iphone,216,20,NULL,NULL,9.259259259
48,19817,5,android,275,28,NULL,NULL,10.18181818
1674,19841,5,android,172,13,NULL,NULL,7.558139535
2151,19842,5,android,196,16,NULL,NULL,8.163265306
2289,19843,5,iphone,198,23,NULL,NULL,11.61616162
1657,19844,5,android,185,25,1,3,13.51351351
1719,19845,5,windows,163,20,NULL,NULL,12.26993865
668,19846,5,linux,182,25,NULL,NULL,13.73626374
1120,19855,5,android,54,7,NULL,NULL,12.96296296
1547,19878,4,iphone,315,31,NULL,NULL,9.841269841
1830,19879,4,iphone,324,27,NULL,NULL,8.333333333
66,19880,4,android,311,35,NULL,NULL,11.25401929
1936,19881,4,android,323,28,NULL,NULL,8.66873065
236,19893,5,android,207,22,NULL,NULL,10.62801932
957,19894,3,android,81,7,NULL,NULL,8.641975309
701,19916,5,windows,10,1,1,1,10
2259,19927,2,linux,273,26,NULL,NULL,9.523809524
418,19928,2,iphone,304,36,NULL,NULL,11.84210526
290,19929,2,linux,287,19,NULL,NULL,6.620209059
1634,19954,4,iphone,387,40,1,2,10.33591731
1190,19955,4,iphone,404,54,3,16.67,13.36633663
1803,19956,3,iphone,493,49,NULL,NULL,9.939148073
531,19957,3,android,506,51,NULL,NULL,10.07905138
228,19965,5,android,32,3,NULL,NULL,9.375
2174,19966,5,iphone,27,2,1,10,7.407407407
2044,20008,3,iphone,104,9,NULL,NULL,8.653846154
2128,20015,4,android,285,32,NULL,NULL,11.22807018
1517,20016,4,windows,333,30,NULL,NULL,9.009009009
1581,20017,4,android,315,41,1,5,13.01587302
1066,20026,5,android,3,1,NULL,NULL,33.33333333
911,20051,4,android,578,67,NULL,NULL,11.5916955
161,20052,4,windows,555,54,NULL,NULL,9.72972973
1069,20060,3,windows,89,6,NULL,NULL,6.741573034
1691,20081,5,iphone,12,2,NULL,NULL,16.66666667
784,20134,4,android,226,26,NULL,NULL,11.50442478
1527,20135,4,windows,233,28,NULL,NULL,12.01716738
1868,20136,4,iphone,246,32,NULL,NULL,13.00813008
1468,20137,4,iphone,217,20,NULL,NULL,9.216589862
2031,20138,3,iphone,352,35,NULL,NULL,9.943181818
2136,20148,5,iphone,12,0,NULL,NULL,0
1369,20149,4,iphone,147,9,NULL,NULL,6.12244898
2253,20150,3,iphone,368,47,NULL,NULL,12.77173913
103,20170,1,windows,457,55,NULL,NULL,12.03501094
1885,20293,5,mac,7,0,NULL,NULL,0
709,20338,5,android,313,30,NULL,NULL,9.584664537
1563,20339,5,iphone,206,15,1,20,7.281553398
977,20340,5,iphone,349,34,1,10,9.742120344
738,20341,5,iphone,324,25,NULL,NULL,7.716049383
2269,20342,2,windows,507,46,3,1,9.072978304
2017,20348,3,android,486,62,NULL,NULL,12.75720165
1342,20349,3,mac,129,11,NULL,NULL,8.527131783
1249,20361,5,windows,392,38,2,3,9.693877551
973,20362,5,iphone,390,60,NULL,NULL,15.38461538
356,20363,5,iphone,398,46,NULL,NULL,11.55778894
2113,20370,5,iphone,3,0,NULL,NULL,0
1161,20371,5,android,11,1,NULL,NULL,9.090909091
653,20443,5,iphone,5,1,NULL,NULL,20
624,20510,6,iphone,142,18,3,8.33,12.67605634
514,20511,6,windows,148,13,NULL,NULL,8.783783784
2103,20512,6,iphone,131,15,NULL,NULL,11.45038168
518,20513,6,linux,35,1,1,1,2.857142857
569,20514,6,iphone,137,18,NULL,NULL,13.13868613
2353,20515,6,iphone,105,10,NULL,NULL,9.523809524
1908,20516,6,android,114,10,NULL,NULL,8.771929825
1450,20517,6,android,127,12,NULL,NULL,9.448818898
1269,20518,6,iphone,144,20,NULL,NULL,13.88888889
261,20519,6,android,118,21,NULL,NULL,17.79661017
847,20520,6,windows,137,12,NULL,NULL,8.759124088
1337,20521,6,windows,124,11,2,1.5,8.870967742
1175,20522,6,iphone,139,15,NULL,NULL,10.79136691
673,20523,6,iphone,149,12,NULL,NULL,8.053691275
2314,20524,6,windows,171,16,NULL,NULL,9.356725146
2383,20525,6,android,136,14,NULL,NULL,10.29411765
1241,20526,6,iphone,158,10,2,11,6.329113924
464,20527,6,iphone,160,24,1,20,15
1889,20528,6,iphone,140,14,2,15,10
584,20529,6,android,159,15,NULL,NULL,9.433962264
1024,20530,6,iphone,161,12,NULL,NULL,7.453416149
1885,20531,6,mac,156,22,1,20,14.1025641
1277,20532,6,windows,89,10,3,1,11.23595506
411,20533,6,iphone,96,8,NULL,NULL,8.333333333
1143,20534,6,android,89,6,4,3.5,6.741573034
1652,20535,6,android,102,10,NULL,NULL,9.803921569
1082,20536,6,iphone,88,10,NULL,NULL,11.36363636
21,20537,6,android,95,7,NULL,NULL,7.368421053
1300,20538,6,android,111,8,3,3,7.207207207
900,20539,6,linux,95,14,NULL,NULL,14.73684211
2214,20540,6,windows,94,10,NULL,NULL,10.63829787
2279,20541,6,iphone,101,14,NULL,NULL,13.86138614
371,20542,6,android,93,12,2,11.5,12.90322581
1027,20543,6,iphone,100,13,3,10.67,13
174,20544,6,android,88,10,NULL,NULL,11.36363636
1091,20545,6,mac,111,14,2,2,12.61261261
430,20546,6,android,88,3,2,2.5,3.409090909
756,20547,6,android,100,9,NULL,NULL,9
1629,20548,6,iphone,161,13,NULL,NULL,8.074534161
1924,20549,6,iphone,124,18,NULL,NULL,14.51612903
2222,20550,6,iphone,146,17,1,20,11.64383562
1260,20551,6,iphone,163,27,NULL,NULL,16.56441718
222,20552,6,iphone,142,18,1,5,12.67605634
303,20553,6,android,53,6,NULL,NULL,11.32075472
390,20554,6,linux,155,19,NULL,NULL,12.25806452
1155,20555,6,iphone,150,28,1,10,18.66666667
969,20556,6,iphone,156,16,2,12.5,10.25641026
1623,20557,6,iphone,93,11,6,9,11.82795699
1362,20558,6,iphone,101,18,1,5,17.82178218
1072,20559,6,iphone,95,12,4,13,12.63157895
1513,20560,6,mac,90,10,NULL,NULL,11.11111111
1555,20561,6,iphone,100,11,NULL,NULL,11
2208,20562,6,android,99,17,NULL,NULL,17.17171717
860,20563,6,iphone,97,11,NULL,NULL,11.34020619
271,20564,6,android,88,11,1,3,12.5
39,20565,6,android,105,10,NULL,NULL,9.523809524
1182,20566,6,iphone,101,8,NULL,NULL,7.920792079
1222,20567,6,iphone,92,7,NULL,NULL,7.608695652
311,20568,6,iphone,93,11,NULL,NULL,11.82795699
449,20569,6,android,86,9,NULL,NULL,10.46511628
1658,20570,6,iphone,70,7,2,12.5,10
849,20571,6,iphone,81,12,NULL,NULL,14.81481481
121,20572,6,android,64,7,2,3,10.9375
1034,20573,6,iphone,67,9,NULL,NULL,13.43283582
970,20574,6,iphone,73,12,3,16.67,16.43835616
1874,20575,6,mac,60,12,1,5,20
374,20576,6,android,65,10,1,3,15.38461538
217,20577,6,mac,66,3,NULL,NULL,4.545454545
1205,20578,6,android,70,12,NULL,NULL,17.14285714
1958,20579,6,android,76,10,1,3,13.15789474
283,20580,6,windows,65,8,NULL,NULL,12.30769231
538,20581,6,android,66,2,NULL,NULL,3.03030303
1275,20582,6,iphone,77,10,NULL,NULL,12.98701299
1076,20583,6,iphone,73,9,NULL,NULL,12.32876712
934,20584,6,windows,63,3,2,1.5,4.761904762
1064,20585,6,windows,64,11,2,1,17.1875
1979,20586,6,iphone,64,6,NULL,NULL,9.375
1685,20587,6,iphone,68,9,NULL,NULL,13.23529412
2187,20588,6,android,62,7,NULL,NULL,11.29032258
1066,20589,6,android,72,4,NULL,NULL,5.555555556
453,20590,6,android,91,7,NULL,NULL,7.692307692
1145,20591,6,windows,111,20,2,1,18.01801802
355,20592,6,iphone,100,15,3,15,15
1560,20593,6,android,105,13,NULL,NULL,12.38095238
1215,20594,6,android,120,14,NULL,NULL,11.66666667
2099,20595,6,windows,113,12,NULL,NULL,10.61946903
1801,20596,6,android,129,17,1,3,13.17829457
440,20597,6,linux,114,7,NULL,NULL,6.140350877
1806,20598,6,iphone,126,13,2,5,10.31746032
1384,20599,6,android,98,14,2,2,14.28571429
719,20600,6,mac,115,11,NULL,NULL,9.565217391
2129,20601,6,iphone,118,13,NULL,NULL,11.01694915
286,20602,6,iphone,114,11,2,10,9.649122807
1589,20603,6,iphone,46,4,NULL,NULL,8.695652174
342,20604,6,android,53,6,NULL,NULL,11.32075472
852,20605,6,android,57,6,NULL,NULL,10.52631579
30,20606,6,iphone,42,2,NULL,NULL,4.761904762
155,20607,6,android,52,6,NULL,NULL,11.53846154
1349,20608,6,iphone,37,5,NULL,NULL,13.51351351
76,20609,6,windows,44,3,2,2,6.818181818
2149,20610,6,android,38,2,NULL,NULL,5.263157895
415,20611,6,iphone,43,4,1,5,9.302325581
204,20612,6,windows,49,8,NULL,NULL,16.32653061
60,20613,6,iphone,44,5,NULL,NULL,11.36363636
844,20614,6,iphone,61,5,2,12.5,8.196721311
208,20615,6,iphone,52,5,3,11.67,9.615384615
157,20616,6,iphone,58,5,NULL,NULL,8.620689655
534,20617,6,android,62,10,NULL,NULL,16.12903226
90,20618,6,android,54,9,1,3,16.66666667
737,20619,6,windows,42,5,NULL,NULL,11.9047619
2348,20620,6,android,62,7,NULL,NULL,11.29032258
1717,20621,6,iphone,42,4,2,10,9.523809524
1453,20622,6,iphone,42,7,NULL,NULL,16.66666667
1782,20623,6,android,49,10,3,4,20.40816327
1022,20624,6,windows,46,4,3,1.67,8.695652174
233,20625,6,android,59,6,3,3.67,10.16949153
379,20626,6,mac,57,2,NULL,NULL,3.50877193
75,20627,6,iphone,57,13,NULL,NULL,22.80701754
2,20628,6,iphone,52,3,NULL,NULL,5.769230769
944,20629,6,android,55,6,NULL,NULL,10.90909091
1509,20630,6,mac,61,6,NULL,NULL,9.836065574
985,20631,6,android,47,2,4,2.5,4.255319149
472,20632,6,android,53,6,NULL,NULL,11.32075472
1807,20633,6,iphone,157,18,NULL,NULL,11.46496815
1038,20634,6,android,164,17,NULL,NULL,10.36585366
791,20635,6,iphone,185,21,NULL,NULL,11.35135135
643,20636,6,android,153,20,1,3,13.07189542
2216,20637,6,iphone,172,23,1,20,13.37209302
357,20638,6,android,155,15,4,2.75,9.677419355
2305,20639,6,iphone,153,20,NULL,NULL,13.07189542
339,20640,6,android,177,16,NULL,NULL,9.039548023
820,20641,6,android,89,10,1,3,11.23595506
221,20642,6,iphone,79,14,2,6,17.72151899
1065,20643,6,iphone,97,13,1,20,13.40206186
611,20644,6,iphone,91,17,1,20,18.68131868
1834,20645,6,android,75,6,NULL,NULL,8
1892,20646,6,linux,78,8,4,1.25,10.25641026
471,20647,6,iphone,77,16,5,14.4,20.77922078
175,20648,6,windows,89,7,NULL,NULL,7.865168539
1329,20649,6,android,70,14,4,3.25,20
856,20650,6,iphone,92,12,1,20,13.04347826
382,20651,6,iphone,85,12,1,10,14.11764706
2384,20652,6,windows,75,9,1,2,12
242,20653,6,iphone,85,8,NULL,NULL,9.411764706
1935,20654,6,windows,70,10,NULL,NULL,14.28571429
1071,20655,6,android,81,4,NULL,NULL,4.938271605
2073,20656,6,android,82,9,3,5.33,10.97560976
1465,20657,6,android,198,21,1,3,10.60606061
2194,20658,6,iphone,235,33,NULL,NULL,14.04255319
662,20659,6,iphone,200,21,NULL,NULL,10.5
1139,20660,6,android,236,18,NULL,NULL,7.627118644
544,20661,6,iphone,189,20,NULL,NULL,10.58201058
322,20662,6,iphone,224,27,NULL,NULL,12.05357143
2275,20663,6,linux,248,26,NULL,NULL,10.48387097
1815,20664,6,iphone,306,42,1,10,13.7254902
